1c7700028e309ca4f3ea6d5e6e5d477a66746cda	ANDROID: db845c: enable CONFIG_USB_XHCI_PCI_RENESAS	arch/arm64/configs/db845c_gki.fragment
1d019c2ab208ecd7619482b535980d46af123329	ANDROID: CONFIG_MODPROBE_PATH to toolbox's modprobe	arch/arm64/configs/gki_defconfig
1e0ed73b2ee069946d6dce3073bc3d16095559d8	ANDROID: Enable SM8450 drivers and DTB in the db845c config	BUILD.bazel
1e0ed73b2ee069946d6dce3073bc3d16095559d8	ANDROID: Enable SM8450 drivers and DTB in the db845c config	arch/arm64/configs/db845c_gki.fragment
1e0ed73b2ee069946d6dce3073bc3d16095559d8	ANDROID: Enable SM8450 drivers and DTB in the db845c config	build.config.db845c
1efbd4d1e5e1edfca763d1f056531a090f40e940	ANDROID: microdroid_defconfig: add arm64.nompam to CONFIG_CMDLINE	arch/arm64/configs/microdroid_defconfig
1f07663b72a460ffa04d80be7d4e9ec9ce0a9a8c	ANDROID: gki_defconfig: Enable CONFIG_NVME_MULTIPATH	arch/arm64/configs/gki_defconfig
1f07663b72a460ffa04d80be7d4e9ec9ce0a9a8c	ANDROID: gki_defconfig: Enable CONFIG_NVME_MULTIPATH	arch/x86/configs/gki_defconfig
1fc049da7bb6cf282700896ad8e6a0e169c63a28	ANDROID: microdroid: disable unneeded networking options	arch/arm64/configs/microdroid_defconfig
1fc049da7bb6cf282700896ad8e6a0e169c63a28	ANDROID: microdroid: disable unneeded networking options	arch/x86/configs/microdroid_defconfig
231aa95f2d2af5612ae7f4cbd81e217af310344c	ANDROID: gki_defconfig: update for 6.1-rc1	arch/arm64/configs/gki_defconfig
231aa95f2d2af5612ae7f4cbd81e217af310344c	ANDROID: gki_defconfig: update for 6.1-rc1	arch/x86/configs/gki_defconfig
259d671ac091aeabaee6b5481fb3c64f4a4d6e86	ANDROID: Disable UAPI_HEADER_TEST for allmodconfig	arch/arm/configs/allmodconfig.fragment
259d671ac091aeabaee6b5481fb3c64f4a4d6e86	ANDROID: Disable UAPI_HEADER_TEST for allmodconfig	arch/arm64/configs/allmodconfig.fragment
259d671ac091aeabaee6b5481fb3c64f4a4d6e86	ANDROID: Disable UAPI_HEADER_TEST for allmodconfig	arch/x86/configs/allmodconfig.fragment
2adcf76c3caedb133809452c7a49bd461862f556	ANDROID: microdroid_defconfig: enable CONFIG_CMDLINE_EXTEND	arch/arm64/configs/microdroid_defconfig
2be286b89b69c39c54ba79162dc7cb5745527e95	ANDROID: Explicitly disable CFI_ICALL_NORMALIZE_INTEGERS on arm64	arch/arm64/configs/gki_defconfig
2cfc63c17a8c70e3b1441b420d5692c42b24e979	ANDROID: gki_defconfig: Re-align defconfigs with saveconfig after latest merge	arch/arm64/configs/gki_defconfig
2cfc63c17a8c70e3b1441b420d5692c42b24e979	ANDROID: gki_defconfig: Re-align defconfigs with saveconfig after latest merge	arch/riscv/configs/gki_defconfig
2cfc63c17a8c70e3b1441b420d5692c42b24e979	ANDROID: gki_defconfig: Re-align defconfigs with saveconfig after latest merge	arch/x86/configs/gki_defconfig
30759bf85ea88fd3f68750cd28a6690a823deb00	ANDROID: remove CONFIG_IOSCHED_BFQ from gki_defconfig	arch/arm64/configs/gki_defconfig
30759bf85ea88fd3f68750cd28a6690a823deb00	ANDROID: remove CONFIG_IOSCHED_BFQ from gki_defconfig	arch/x86/configs/gki_defconfig
341a788ad81417b9ea41894a7f5e65f536201c4e	ANDROID: gki_defconfig: remove CONFIG_UBSAN_OBJECT_SIZE	arch/arm64/configs/gki_defconfig
341a788ad81417b9ea41894a7f5e65f536201c4e	ANDROID: gki_defconfig: remove CONFIG_UBSAN_OBJECT_SIZE	arch/x86/configs/gki_defconfig
37a53756be36ac94c508549263d04d938c46f1e3	ANDROID: Enable CONFIG_STACKTRACE_BUILD_ID=y	arch/arm64/configs/gki_defconfig
37a53756be36ac94c508549263d04d938c46f1e3	ANDROID: Enable CONFIG_STACKTRACE_BUILD_ID=y	arch/x86/configs/gki_defconfig
